MD_ID,ID_stats,number_arm,Trial_Reg_No,Prospective_Registr,Full_text_link,name_study,First_author,Journal_abbrv,Year,Type_publication,Pub_date_online,Blinding,Start_date,Center,Funding,Fund_Source,Research_question,Countries,Treatment_control,stats_name,n_Randomized,n_Analyzed_,All_cause_mortality_events_D28,mortality_d28_N,mort_D28_TP,Definition_of_clinical_improvement,Clinical_improvement_D28_n,clinic_imp_d28_N,clin_imp_D28_TP,SCORE_7_and_above_D28,score7_d28_N,score7_D28_TP,Total_AE,Serious_AE,safety_N,Safety_timepoint,ROB_6_for_website,Blind,Fund,Sample_size,HIC_LIC,Comment_HIC_LIC,CAF_mort,CAF_CI,CAF_WHO7,CAF_AE,CAF_SAE,Same_analysis,What_changed,new_outcome,del_outcome,unchanged,change_events,Status
160_pub,160,1,NCT04390022,Yes,https://www.thelancet.com/action/showPdf?pii=S2589-5370%2820%2930464-8,SAINT,Chaccour C,EClinicalMedicine,2021,published paper,1/19/2021,Participants and outcome assessor,7/31/2020,Single,Mixed,ISGlobal; University of Navarra. Unitaid; Spanish Ministry of Science and Innovation; Generalitat de Catalunya; Idipharma SL (placebo donation),Outpatients,Spain,Treatment,Ivermectin,12,12,*,*,28,*,*,*,*,*,*,28,5,*,*,28,Some concerns,blinded,Industry_Mixed,24,HIC,cannot find WHO7 data in pp nor pub,Y,,,N,Y,,,,,,,consistent
160_pub,160,2,NCT04390022,Yes,https://www.thelancet.com/action/showPdf?pii=S2589-5370%2820%2930464-8,SAINT,Chaccour C,EClinicalMedicine,2021,published paper,1/19/2021,Participants and outcome assessor,7/31/2020,Single,Mixed,ISGlobal; University of Navarra. Unitaid; Spanish Ministry of Science and Innovation; Generalitat de Catalunya; Idipharma SL (placebo donation),Outpatients,Spain,Control,Placebo,12,12,*,*,28,*,*,*,*,*,*,28,5,*,*,28,Some concerns,blinded,Industry_Mixed,24,HIC,cannot find WHO7 data in pp nor pub,Y,,,N,Y,,,,,,,consistent
163_preprint,163,2,NCT04501978,Yes,https://www.medrxiv.org/content/10.1101/2021.07.19.21260559v1 https://www.nejm.org/doi/10.1056/NEJMoa2033130,ACTIV-3/TICO,Lundgren J,medRxiv,2021,preprint,7/22/2021, double blinding,8/5/2020,Multicenter,Mixed,"U.S. Operation Warp Speed; National Institute of Allergy & Infectious Diseases; Leidos Biomedical Research; National Heart, Lung & Blood Institute; Research Triangle Institute; U.S. Dept of Veterans Affairs; Denmark, Aus",Mild to severe,"Denmark, Singapore, USA",Treatment,LY-CoV555,169,163,*,*,28,Discharge alive from hospital,*,*,*,9,*,5,*,9,*,90,Some concerns,blinded,Industry_Mixed,326,HIC,,N,,N,,,,,,,,,consistent
163_preprint,163,2,NCT04501978,Yes,https://www.medrxiv.org/content/10.1101/2021.07.19.21260559v1 https://www.nejm.org/doi/10.1056/NEJMoa2033130,ACTIV-3/TICO,Lundgren J,medRxiv,2021,preprint,7/22/2021, double blinding,8/5/2020,Multicenter,Mixed,"U.S. Operation Warp Speed; National Institute of Allergy & Infectious Diseases; Leidos Biomedical Research; National Heart, Lung & Blood Institute; Research Triangle Institute; U.S. Dept of Veterans Affairs; Denmark, Aus",Mild to severe,"Denmark, Singapore, USA",Control,Placebo,157,151,*,*,28,Discharge alive from hospital,*,*,*,5,*,5,*,12,*,90,Some concerns,blinded,Industry_Mixed,326,HIC,,N,,N,,,,,,,,,consistent
163_pub,163,1,NCT04501978,Yes,https://www.acpjournals.org/doi/10.7326/M21-3507 https://www.medrxiv.org/content/10.1101/2021.07.19.21260559v1 https://www.nejm.org/doi/10.1056/NEJMoa2033130,ACTIV-3/TICO,Lundgren J,J Ann Intern Med,2021,published paper,12/21/2021,quadruple blinding,8/5/2020,Multicenter,Mixed,"U.S. Operation Warp Speed; National Institute of Allergy & Infectious Diseases; Leidos Biomedical Research; National Heart, Lung & Blood Institute; Research Triangle Institute; U.S. Dept of Veterans Affairs; Denmark, Aus",Mild to severe,"Denmark, Singapore, USA",Treatment,LY-CoV555,169,163,*,*,28,"defined as discharge to home and remaining home for 14 consecutive
days",*,*,*,9,*,5,*,9,*,90,Some concerns,blinded,Industry_Mixed,326,HIC,,N,,N,,,,,,,,,consistent
163_pub,163,2,NCT04501978,Yes,https://www.acpjournals.org/doi/10.7326/M21-3507 https://www.medrxiv.org/content/10.1101/2021.07.19.21260559v1 https://www.nejm.org/doi/10.1056/NEJMoa2033130,ACTIV-3/TICO,Lundgren J,J Ann Intern Med,2021,published paper,12/21/2021,quadruple blinding,8/5/2020,Multicenter,Mixed,"U.S. Operation Warp Speed; National Institute of Allergy & Infectious Diseases; Leidos Biomedical Research; National Heart, Lung & Blood Institute; Research Triangle Institute; U.S. Dept of Veterans Affairs; Denmark, Aus",Mild to severe,"Denmark, Singapore, USA",Control,Placebo,157,151,*,*,28,"defined as discharge to home and remaining home for 14 consecutive
days",*,*,*,5,*,5,*,12,*,90,Some concerns,blinded,Industry_Mixed,326,HIC,,N,,N,,,,,,,,,consistent
165_preprint,165,2,ISRCTN59048638,Yes,https://www.medrxiv.org/content/10.1101/2020.12.04.20242073v1.full.pdf,ERSul,Gonzalez-Ochoa AJ ,medRxiv,2020,preprint,12/7/2020, double blinding,6/5/2020,Single,Private,Study independently initiated by lead researcher; partially funded by Alfasigma Mexico.,Mild outpatients,Mexico,Treatment,Sulodexide,157,124,3,*,21,*,*,*,*,*,*,*,96,*,*,21,Some concerns,blinded,Industry_Mixed,312,LIC_MIC,,N,,,N,,,,,,,,consistent
165_preprint,165,2,ISRCTN59048638,Yes,https://www.medrxiv.org/content/10.1101/2020.12.04.20242073v1.full.pdf,ERSul,Gonzalez-Ochoa AJ ,medRxiv,2020,preprint,12/7/2020, double blinding,6/5/2020,Single,Private,Study independently initiated by lead researcher; partially funded by Alfasigma Mexico.,Mild outpatients,Mexico,Control,Placebo,155,119,7,*,21,*,*,*,*,*,*,*,85,*,*,21,Some concerns,blinded,Industry_Mixed,312,LIC_MIC,,N,,,N,,,,,,,,consistent
165_pub,165,1,ISRCTN59048638,Yes,https://www.thieme-connect.com/products/ejournals/abstract/10.1055/a-1414-5216,ERSul,Gonzalez-Ochoa AJ ,Thromb Haemost,2021,published paper,3/7/2021,Participants and outcome assessor,6/5/2020,Single,Private,Study independently initiated by lead researcher; partially funded by Alfasigma Mexico.,Outpatients,Mexico,Treatment,Sulodexide,157,124,3,*,26,*,*,*,*,*,*,*,96,*,*,21,Some concerns,blinded,Industry_Mixed,312,LIC_MIC,,N,,,N,,,,,,,,consistent
165_pub,165,2,ISRCTN59048638,Yes,https://www.thieme-connect.com/products/ejournals/abstract/10.1055/a-1414-5216,ERSul,Gonzalez-Ochoa AJ ,Thromb Haemost,2021,published paper,3/7/2021,Participants and outcome assessor,6/5/2020,Single,Private,Study independently initiated by lead researcher; partially funded by Alfasigma Mexico.,Outpatients,Mexico,Control,Placebo,155,119,7,*,26,*,*,*,*,*,*,*,85,*,*,21,Some concerns,blinded,Industry_Mixed,312,LIC_MIC,,N,,,N,,,,,,,,consistent
166_preprint,166,2,NCT04381936 ; ISRCTN,Yes,https://www.medrxiv.org/content/10.1101/2020.12.10.20245944v1,RECOVERY,Horby P,medRxiv,2020,preprint,12/14/2020,Unblinded,4/7/2020,Multicenter,Mixed,"UK Medical Research Council, National Institute for Health Research, Wellcome,â€¯Bill and Melinda Gates Foundation,â€¯Dept for Int'l Development,â€¯Health Data Research UK. Drugs were donated by Abbvie, Roche & Regeneron.",Mild to critical,UK,Treatment,Azithromycin,2582,2582,496,*,*,Discharged alive from hospital within 28 days,1554,*,*,*,*,*,*,*,*,*,Some concerns,unblinded,Industry_Mixed,7764,HIC,,N,N,,,,N,,N,N,N,"mort, CI",exclude_diffanalysis
166_preprint,166,2,NCT04381936 ; ISRCTN,Yes,https://www.medrxiv.org/content/10.1101/2020.12.10.20245944v1,RECOVERY,Horby P,medRxiv,2020,preprint,12/14/2020,Unblinded,4/7/2020,Multicenter,Mixed,"UK Medical Research Council, National Institute for Health Research, Wellcome,â€¯Bill and Melinda Gates Foundation,â€¯Dept for Int'l Development,â€¯Health Data Research UK. Drugs were donated by Abbvie, Roche & Regeneron.",Mild to critical,UK,Control,Standard care,5182,5182,997,*,*,Discharged alive from hospital within 28 days,3066,*,*,*,*,*,*,*,*,*,Some concerns,unblinded,Industry_Mixed,7764,HIC,,N,N,,,,N,,N,N,N,"mort, CI",exclude_diffanalysis
166_pub,166,1,NCT04381936 ; ISRCTN (50189673),Yes,https://www.thelancet.com/action/showPdf?pii=S0140-6736%2821%2900149-5,RECOVERY (AZM),Horby P,Lancet,2021,published paper,2/2/2021,Unblinded,4/7/2020,Multicenter,Mixed,"UK Medical Research Council, National Institute for Health Research, Wellcome,���Bill and Melinda Gates Foundation,���Dept for Int'l Development,���Health Data Research UK. Drugs were donated by Abbvie, Roche & Regeneron.",Mild to critical,UK,Treatment,Azithromycin,2582,2582,561,*,28,Discharged alive from hospital within 28 days,1788,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Industry_Mixed,7763,HIC,,N,N,,,,N,,N,N,N,"mort, CI",exclude_diffanalysis
166_pub,166,2,NCT04381936 ; ISRCTN (50189673),Yes,https://www.thelancet.com/action/showPdf?pii=S0140-6736%2821%2900149-5,RECOVERY (AZM),Horby P,Lancet,2021,published paper,2/2/2021,Unblinded,4/7/2020,Multicenter,Mixed,"UK Medical Research Council, National Institute for Health Research, Wellcome,���Bill and Melinda Gates Foundation,���Dept for Int'l Development,���Health Data Research UK. Drugs were donated by Abbvie, Roche & Regeneron.",Mild to critical,UK,Control,Standard care,5181,5181,1162,*,28,Discharged alive from hospital within 28 days,3525,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Industry_Mixed,7763,HIC,,N,N,,,,N,,N,N,N,"mort, CI",exclude_diffanalysis
169_preprint,169,2,CTRI/2020/05/024959,Yes,https://www.medrxiv.org/content/10.1101/2020.12.01.20239574v1.full.pdf,*,Kumar S,medRxiv,2020,preprint,12/2/2020,Unblinded,5/2/2020,Multicenter,Private,Biocon Biologics India Limited,Severe,India,Treatment,Itolizumab,22,20,0,*,30,Discharged,16,*,*,0,*,*,18,2,*,30,Some concerns,unblinded,Industry_Mixed,32,LIC_MIC,,N,N,N,N,N,,,,,,,consistent
169_preprint,169,2,CTRI/2020/05/024959,Yes,https://www.medrxiv.org/content/10.1101/2020.12.01.20239574v1.full.pdf,*,Kumar S,medRxiv,2020,preprint,12/2/2020,Unblinded,5/2/2020,Multicenter,Private,Biocon Biologics India Limited,Severe,India,Control,Standard care,10,10,3,*,30,Discharged,6,*,*,3,*,*,4,3,*,30,Some concerns,unblinded,Industry_Mixed,32,LIC_MIC,,N,N,N,N,N,,,,,,,consistent
169_pub,169,1,CTRI/2020/05/024959,Yes,https://www.tandfonline.com/doi/pdf/10.1080/14712598.2021.1905794?needAccess=true,*,Kumar S,Exp Opin Biol Ther,2021,published paper,4/9/2021,Unblinded,5/2/2020,Multicenter,Private,Biocon Biologics India Limited,Severe,India,Treatment,Itolizumab,22,20,0,*,30,Discharged,16,*,*,0,*,30,18,2,*,30,Some concerns,unblinded,Industry_Mixed,32,LIC_MIC,,N,N,N,N,N,,,,,,,consistent
169_pub,169,2,CTRI/2020/05/024959,Yes,https://www.tandfonline.com/doi/pdf/10.1080/14712598.2021.1905794?needAccess=true,*,Kumar S,Exp Opin Biol Ther,2021,published paper,4/9/2021,Unblinded,5/2/2020,Multicenter,Private,Biocon Biologics India Limited,Severe,India,Control,Standard care,10,10,3,*,30,Discharged,6,*,*,3,*,30,4,3,*,30,Some concerns,unblinded,Industry_Mixed,32,LIC_MIC,,N,N,N,N,N,,,,,,,consistent
170_preprint,170,3,NCT02735707,Yes, https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,medRxiv,2021,preprint,1/7/2021,Unblinded,4/19/2020,Multicenter,Mixed,PREPARE consortium by the EU; FP7-HEALTH-2013-INNOVATION-1; RECOVER consortium by the EU's Horizon 2020 research & innovation programme;  Australian National Health & Medical Research Council; Health Research Council of ,Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Treatment,Tocilizumab,366,350,98,*,*,hospital discharge,*,*,*,*,*,*,*,9,353,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
170_preprint,170,3,NCT02735707,Yes, https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,medRxiv,2021,preprint,1/7/2021,Unblinded,4/19/2020,Multicenter,Mixed,PREPARE consortium by the EU; FP7-HEALTH-2013-INNOVATION-1; RECOVER consortium by the EU's Horizon 2020 research & innovation programme;  Australian National Health & Medical Research Council; Health Research Council of ,Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Treatment,Sarilumab,48,45,10,*,*,hospital discharge,*,*,*,*,*,*,*,0,48,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
170_preprint,170,3,NCT02735707,Yes, https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,medRxiv,2021,preprint,1/7/2021,Unblinded,4/19/2020,Multicenter,Mixed,PREPARE consortium by the EU; FP7-HEALTH-2013-INNOVATION-1; RECOVER consortium by the EU's Horizon 2020 research & innovation programme;  Australian National Health & Medical Research Council; Health Research Council of ,Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Control,Standard care,412,397,142,*,*,Time to hospital discharge,*,*,*,*,*,*,*,11,402,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
170_pub,170,3,NCT02735707,Yes,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2100433?articleTools=true  https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,N Engl J Med,2021,published paper,2/25/2021,Unblinded,4/19/2020,Multicenter,Mixed,"Multiple funders, internationally, with multiple regional sponsors; Roche
Products Ltd and Sanofi (drug provision in UK)",Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Treatment,Tocilizumab,366,350,98,*,21,hospital discharge,*,*,*,*,*,*,*,9,353,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
170_pub,170,3,NCT02735707,Yes,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2100433?articleTools=true  https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,N Engl J Med,2021,published paper,2/25/2021,Unblinded,4/19/2020,Multicenter,Mixed,"Multiple funders, internationally, with multiple regional sponsors; Roche
Products Ltd and Sanofi (drug provision in UK)",Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Treatment,Sarilumab,48,45,10,*,21,hospital discharge,*,*,*,*,*,*,*,0,48,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
170_pub,170,3,NCT02735707,Yes,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2100433?articleTools=true  https://www.medrxiv.org/content/10.1101/2021.01.07.21249390v1.full.pdf,REMAP-CAP,Gordon AC,N Engl J Med,2021,published paper,2/25/2021,Unblinded,4/19/2020,Multicenter,Mixed,"Multiple funders, internationally, with multiple regional sponsors; Roche
Products Ltd and Sanofi (drug provision in UK)",Severe/Critical,"Australia, Ireland, the Netherlands, New Zealand, Saudi Arabia, UK",Control,Standard care,412,397,142,*,21,hospital discharge,*,*,*,*,*,*,*,11,402,90,Some concerns,unblinded,Industry_Mixed,826,HIC,,N,,,,N,,,,,,,consistent
172_preprint,172,3,ISRCTN40302986,Yes,https://www.medrxiv.org/content/10.1101/2021.01.05.21249131v1.full.pdf,IVERCOVID,Babalola OE,medRxiv,2021,preprint,1/6/2021, double blinding,6/22/2020,Single,Private,"Rachel Eye Center, Abuja; Crystal Optics (Nig) Ltd.",Mild/Moderate,Nigeria,Treatment,Ivermectin,*,42,0,*,*,*,*,*,*,*,*,*,*,*,*,,Some concerns,blinded,Industry_Mixed,62,LIC_MIC,,N,,,,,,,,,,,consistent
172_preprint,172,3,ISRCTN40302986,Yes,https://www.medrxiv.org/content/10.1101/2021.01.05.21249131v1.full.pdf,IVERCOVID,Babalola OE,medRxiv,2021,preprint,1/6/2021, double blinding,6/22/2020,Single,Private,"Rachel Eye Center, Abuja; Crystal Optics (Nig) Ltd.",Mild/Moderate,Nigeria,Control,Lopinavir-ritonavir,*,20,0,*,*,*,*,*,*,*,*,*,*,*,*,14,Some concerns,blinded,Industry_Mixed,62,LIC_MIC,,N,,,,,,,,,,,consistent
172_pub,172,3,ISRCTN40302986,Yes,https://academic.oup.com/qjmed/advance-article/doi/10.1093/qjmed/hcab035/6143037,IVERCOVID,Babalola OE,QJM,2021,published paper,2/18/2021,"Double blinded, no restrictions",6/22/2020,Single,Private,"Rachel Eye Center, Abuja; Crystal Optics (Nig) Ltd.",Mild/Moderate,Nigeria,Treatment,Ivermectin,*,42,0,*,14,*,*,*,*,*,*,*,*,*,*,,Some concerns,blinded,Industry_Mixed,62,LIC_MIC,,N,,,,,,,,,,,consistent
172_pub,172,3,ISRCTN40302986,Yes,https://academic.oup.com/qjmed/advance-article/doi/10.1093/qjmed/hcab035/6143037,IVERCOVID,Babalola OE,QJM,2021,published paper,2/18/2021,"Double blinded, no restrictions",6/22/2020,Single,Private,"Rachel Eye Center, Abuja; Crystal Optics (Nig) Ltd.",Mild/Moderate,Nigeria,Control,Lopinavir-ritonavir,*,20,0,*,*,*,*,*,*,*,*,*,*,*,*,*,Some concerns,blinded,Industry_Mixed,62,LIC_MIC,,N,,,,,,,,,,,consistent
176_preprint,176,2,NCT04354259,Yes,https://www.medrxiv.org/content/10.1101/2020.11.09.20228098v1,ILIAD,Feld JJ,medRxiv,2020,preprint,11/12/2020, double blinding,5/18/2020,Multicenter,Mixed,Toronto COVID-19 Action Initiative; University of Toronto; Ontario First COVID-19 Rapid Research Fund; Eiger BioPharma (drug provision),Mild outpatients,Canada,Treatment,Peginterferon Lambda-1,30,30,0,*,*,*,*,*,*,*,*,*,*,1,*,14,Some concerns,blinded,Industry_Mixed,60,HIC,,N,,,,N,,,,,,,consistent
176_preprint,176,2,NCT04354259,Yes,https://www.medrxiv.org/content/10.1101/2020.11.09.20228098v1,ILIAD,Feld JJ,medRxiv,2020,preprint,11/12/2020, double blinding,5/18/2020,Multicenter,Mixed,Toronto COVID-19 Action Initiative; University of Toronto; Ontario First COVID-19 Rapid Research Fund; Eiger BioPharma (drug provision),Mild outpatients,Canada,Control,Placebo,30,30,0,*,*,*,*,*,*,*,*,*,*,1,*,14,Some concerns,blinded,Industry_Mixed,60,HIC,,N,,,,N,,,,,,,consistent
176_pub,176,1,NCT04354259,Yes,https://www.thelancet.com/action/showPdf?pii=S2213-2600%2820%2930566-X,ILIAD,Feld JJ,Lancet Respir Med,2021,published paper,2/5/2021, ,5/18/2020,Multicenter,Mixed,Toronto COVID-19 Action Initiative; University of Toronto; Ontario First COVID-19 Rapid Research Fund; Eiger BioPharma (drug provision),Outpatients,Canada,Treatment,Peginterferon Lambda-1,30,30,0,*,14,*,*,*,*,*,*,*,*,1,*,14,Some concerns,blinded,Industry_Mixed,60,HIC,,N,,,,N,,,,,,,consistent
176_pub,176,2,NCT04354259,Yes,https://www.thelancet.com/action/showPdf?pii=S2213-2600%2820%2930566-X,ILIAD,Feld JJ,Lancet Respir Med,2021,published paper,2/5/2021, ,5/18/2020,Multicenter,Mixed,Toronto COVID-19 Action Initiative; University of Toronto; Ontario First COVID-19 Rapid Research Fund; Eiger BioPharma (drug provision),Outpatients,Canada,Control,Placebo,30,30,0,*,14,*,*,*,*,*,*,*,*,1,*,14,Some concerns,blinded,Industry_Mixed,60,HIC,,N,,,,N,,,,,,,consistent
177_preprint,177,2,NCT04355728,Yes,https://stemcellsjournals.onlinelibrary.wiley.com/doi/10.1002/sctm.20-0472 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3696875,*,Lanzoni G,SSRN,2020,preprint,10/26/2020, double blinding,4/25/2020,Single,Mixed,"Ugo Colombo;
Simkins Family Foundation; Fondazione Silvio
Tronchetti Provera; Barilla Group & Family; Diabetes Research Institute Foundation;
The Cure Alliance; NABTU; NCATS",Severe,USA,Treatment,UC-MSC,12,12,2,*,*,*,*,*,*,*,*,*,8,2,*,31,Some concerns,blinded,Industry_Mixed,24,HIC,,N,Y,,N,N,Y,,,,,,consistent
177_preprint,177,2,NCT04355728,Yes,https://stemcellsjournals.onlinelibrary.wiley.com/doi/10.1002/sctm.20-0472 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3696875,*,Lanzoni G,SSRN,2020,preprint,10/26/2020, double blinding,4/25/2020,Single,Mixed,"Ugo Colombo;
Simkins Family Foundation; Fondazione Silvio
Tronchetti Provera; Barilla Group & Family; Diabetes Research Institute Foundation;
The Cure Alliance; NABTU; NCATS",Severe,USA,Control,Placebo,12,12,7,*,*,*,*,*,*,*,*,*,11,8,*,31,Some concerns,blinded,Industry_Mixed,24,HIC,,N,Y,,N,N,Y,,,,,,consistent
177_pub,177,1,NCT04355728,Yes,https://stemcellsjournals.onlinelibrary.wiley.com/doi/10.1002/sctm.20-0472 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3696875,*,Lanzoni G,Stem Cells Transl Me,2021,published paper,1/5/2021,"Participants, outcome assessor and health care pro",4/25/2020,Single,Mixed,"Ugo Colombo;
Simkins Family Foundation; Fondazione Silvio
Tronchetti Provera; Barilla Group & Family; Diabetes Research Institute Foundation;
The Cure Alliance; NABTU; NCATS",Severe/Critical,USA,Treatment,UC-MSC,12,12,2,*,31,Number of patients discharged from the hospital,*,*,31,*,*,*,8,2,*,31,Some concerns,blinded,Industry_Mixed,24,HIC,,N,Y,,N,N,Y,,,,,,consistent
177_pub,177,2,NCT04355728,Yes,https://stemcellsjournals.onlinelibrary.wiley.com/doi/10.1002/sctm.20-0472 https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3696875,*,Lanzoni G,Stem Cells Transl Me,2021,published paper,1/5/2021,"Participants, outcome assessor and health care pro",4/25/2020,Single,Mixed,"Ugo Colombo;
Simkins Family Foundation; Fondazione Silvio
Tronchetti Provera; Barilla Group & Family; Diabetes Research Institute Foundation;
The Cure Alliance; NABTU; NCATS",Severe/Critical,USA,Control,Placebo,12,12,7,*,31,Number of patients discharged from the hospital,*,*,31,*,*,*,11,8,*,31,Some concerns,blinded,Industry_Mixed,24,HIC,,N,Y,,N,N,Y,,,,,,consistent
